Age,Items Purchased,Total Spent,Discount (%),Satisfaction Score,Warranty Extension,Gender,Region,Product Category,Payment Method,Revenue,Store Rating,Loyalty Score,Membership Status,Preferred Visit Time
53,13,336.86,16.31411707,1,0,Male,South,Laptop,Credit Card,441.26,3,16,0.0,Evening
35,2,74.65,42.53524475,2,0,Other,East,Accessories,Debit Card,352.76,4,14,0.0,Morning
54,14,214.58,28.54209728,1,0,Male,North,Mobile,Debit Card,115.27,4,6,0.0,Morning
36,14,226.16,27.38412976,1,1,Female,South,Accessories,UPI,247.69,3,12,0.0,Evening
64,4,179.26,32.07356825,1,1,Female,North,Television,Cash,176.56,4,8,0.0,Evening
45,4,155.76,34.42365194,1,0,Other,West,Television,Cash,327.62,3,12,0.0,Afternoon
57,4,97.15,40.28482374,1,1,Male,North,Accessories,Net Banking,157.65,3,8,0.0,Morning
37,4,156.31,34.36852024,1,0,Female,North,Television,UPI,237.23,4,9,0.0,Afternoon
66,3,128.21,37.17920497,3,0,Male,East,Laptop,UPI,142.53,3,17,1.0,Morning
50,13,334.59,16.54086012,5,1,Female,East,Television,Credit Card,1445.52,4,30,1.0,Morning
29,12,195.14,30.48643015,1,0,Male,East,Laptop,Cash,95.03,4,7,0.0,Evening
68,7,333.53,16.64691145,3,1,Male,East,Tablet,UPI,1071.33,4,25,0.0,Evening
32,9,243.73,25.62683509,1,0,Male,West,Mobile,Net Banking,108.67,3,5,0.0,Afternoon
58,12,224.72,27.52776594,1,0,Female,North,Mobile,Credit Card,357.96,3,9,1.0,Evening
56,5,161.07,33.89250475,2,1,Female,West,Television,Cash,320.73,3,11,0.0,Evening
19,4,167.59,33.24145086,1,0,Male,West,Mobile,Cash,252.99,4,10,0.0,Evening
46,11,250.33,24.96657839,2,0,Female,East,Tablet,Cash,566.48,3,17,1.0,Morning
58,2,48.86,45.11356965,1,0,Other,North,Television,Credit Card,237.62,4,8,0.0,Evening
27,2,46.99,45.30099509,1,0,Female,North,Laptop,Net Banking,-15.98,4,4,0.0,Evening
19,5,248.54,25.14572158,1,1,Female,West,Tablet,Net Banking,128.46,3,12,1.0,Morning
68,7,153.36,34.66360852,1,0,Female,East,Tablet,UPI,172.08,4,8,1.0,Afternoon
28,10,351.43,14.85679241,1,0,Female,West,Mobile,UPI,280.77,4,9,0.0,Evening
30,10,473.84,5.0,3,0,Male,North,Laptop,Cash,1467.4,4,20,1.0,Evening
27,9,181.27,31.87275808,5,1,Female,East,Accessories,Debit Card,601.71,4,30,0.0,Morning
31,13,636.74,5.0,4,1,Male,West,Tablet,UPI,2885.58,4,27,0.0,Evening
35,7,337.13,16.28680776,1,0,Female,North,Mobile,Net Banking,266.21,4,11,0.0,Evening
68,5,229.8,27.01999023,2,0,Other,South,Tablet,Cash,469.5,3,17,0.0,Morning
26,10,225.09,27.49052175,2,1,Male,East,Laptop,Net Banking,381.17,3,9,0.0,Afternoon
56,10,371.92,12.80807304,3,1,Male,North,Laptop,Cash,1153.13,4,20,0.0,Morning
45,10,416.31,8.368798446,5,0,Male,East,Television,Credit Card,1883.98,3,28,1.0,Evening
20,6,297.07,20.29341351,4,0,Male,North,Accessories,UPI,896.38,4,24,0.0,Afternoon
37,11,234.46,26.55368285,1,0,Female,East,Accessories,Credit Card,321.09,4,11,0.0,Morning
23,12,501.73,5.0,4,1,Female,South,Mobile,UPI,2075.61,3,22,0.0,Evening
44,3,80.57,41.94258772,1,1,Male,West,Accessories,Net Banking,168.24,4,10,0.0,Evening
19,5,105.73,39.42653685,2,0,Female,West,Laptop,Net Banking,125.43,4,10,0.0,Afternoon
46,8,237.99,26.20144565,1,0,Male,West,Accessories,Debit Card,277.05,3,8,0.0,Afternoon
55,1,42.78,45.72157431,1,0,Other,South,Mobile,Net Banking,155.55,3,11,0.0,Evening
20,12,375.24,12.47630824,3,1,Male,East,Tablet,Cash,1340.22,4,17,0.0,Afternoon
33,1,33.81,46.61866915,1,0,Female,East,Accessories,Debit Card,27.14,4,3,1.0,Evening
47,7,348.81,15.11859445,5,0,Male,North,Accessories,Cash,1435.13,3,26,1.0,Afternoon
57,14,405.56,9.443644322,2,0,Male,North,Laptop,Debit Card,760.03,4,7,0.0,Morning
19,5,182.7,31.73048679,1,1,Female,East,Laptop,Cash,140.94,4,9,0.0,Morning
34,14,388.97,11.10303412,4,0,Male,South,Tablet,Debit Card,1653.34,4,27,0.0,Afternoon
58,5,143.74,35.62625119,1,0,Female,South,Television,UPI,213.82,3,7,0.0,Afternoon
29,1,39.35,46.06525736,1,0,Female,West,Accessories,UPI,79.35,3,3,0.0,Evening
52,9,430.43,6.956560253,5,0,Female,West,Laptop,Debit Card,1984.67,3,23,1.0,Evening
60,1,33.98,46.60174367,3,0,Other,West,Television,Credit Card,23.44,3,15,0.0,Evening
18,5,209.47,29.05300124,3,0,Male,East,Accessories,Debit Card,527.86,3,17,1.0,Morning
62,10,181.22,31.87777044,4,0,Female,North,Accessories,Credit Card,549.92,4,26,0.0,Morning
32,9,201.51,29.84852182,1,0,Female,East,Television,Cash,214.03,3,5,0.0,Morning
43,14,456.04,5.0,5,1,Male,East,Laptop,Debit Card,2292.45,3,30,1.0,Afternoon
54,4,62.8,43.71983587,1,1,Female,South,Tablet,Credit Card,164.73,3,0,0.0,Morning
38,13,310.05,18.99509847,3,0,Female,South,Accessories,Debit Card,916.63,4,23,1.0,Afternoon
66,8,264.87,23.51276388,5,0,Female,North,Mobile,UPI,1003.19,4,29,0.0,Afternoon
48,6,93.14,40.68581484,1,0,Male,North,Mobile,UPI,49.93,4,2,1.0,Afternoon
42,11,266.85,23.31496798,1,0,Female,East,Mobile,Debit Card,532.02,4,9,0.0,Morning
40,3,98.97,40.1026764,2,0,Male,East,Tablet,Debit Card,38.57,4,10,0.0,Morning
41,4,140.24,35.97591053,1,0,Female,East,Accessories,Net Banking,139.49,4,9,0.0,Afternoon
55,2,94.8,40.51973815,1,0,Female,East,Laptop,UPI,18.9,4,4,0.0,Morning
45,1,37.59,46.24129032,1,0,Male,South,Laptop,Cash,51.06,3,6,0.0,Afternoon
38,13,383.7,11.62952098,1,0,Female,West,Tablet,Debit Card,796.3,3,13,1.0,Afternoon
60,14,665.87,5.0,5,1,Female,West,Accessories,Net Banking,3180.58,3,34,0.0,Morning
35,8,339.77,16.02327647,1,0,Other,West,Television,Debit Card,337.94,4,10,0.0,Afternoon
53,1,22.0,47.79996878,1,0,Male,North,Television,UPI,136.25,4,1,0.0,Morning
52,14,274.11,22.58872429,3,0,Female,North,Accessories,Credit Card,769.06,4,18,1.0,Morning
62,13,502.49,5.0,5,0,Female,North,Accessories,Credit Card,2485.08,4,32,1.0,Afternoon
26,11,380.56,11.94449813,3,0,Female,North,Laptop,UPI,1344.63,4,23,0.0,Evening
55,1,42.64,45.73614235,2,0,Male,South,Tablet,Cash,-18.29,3,8,0.0,Morning
47,4,163.43,33.6567293,3,0,Male,East,Tablet,Net Banking,509.65,4,22,1.0,Afternoon
61,10,368.82,13.11759631,3,0,Female,North,Laptop,Debit Card,1291.1,4,21,0.0,Evening
51,12,594.28,5.0,3,0,Male,West,Mobile,Debit Card,2259.15,4,27,0.0,Evening
49,10,336.76,16.32435945,1,0,Other,North,Television,Debit Card,296.77,4,12,0.0,Evening
20,6,113.75,38.62477911,1,1,Male,West,Accessories,Net Banking,200.86,3,11,0.0,Afternoon
20,9,395.91,10.40938271,2,0,Other,East,Television,Net Banking,1170.36,3,15,0.0,Afternoon
45,1,23.81,47.61851323,2,0,Female,South,Television,UPI,164.15,3,13,0.0,Evening
61,7,295.44,20.45609737,4,0,Female,South,Tablet,Net Banking,1105.39,3,25,0.0,Afternoon
32,10,484.99,5.0,4,0,Male,North,Laptop,Debit Card,2080.46,4,23,0.0,Morning
58,11,433.27,6.673372712,2,0,Female,North,Mobile,Debit Card,724.84,4,14,0.0,Evening
40,5,179.31,32.06947218,2,0,Female,West,Mobile,Net Banking,269.04,3,12,0.0,Evening
57,12,373.36,12.66378062,1,0,Female,North,Laptop,Net Banking,715.24,4,13,0.0,Evening
28,8,222.03,27.79652375,1,0,Male,South,Television,UPI,127.94,4,9,0.0,Evening
65,14,382.97,11.7027672,1,0,Female,North,Laptop,Credit Card,763.07,4,16,0.0,Afternoon
49,7,260.91,23.90886871,2,0,Female,West,Laptop,Net Banking,604.43,3,14,0.0,Evening
53,4,165.18,33.48217636,3,1,Male,East,Accessories,Credit Card,534.16,4,18,0.0,Evening
50,4,154.99,34.50076103,1,0,Female,South,Accessories,Cash,245.45,3,5,0.0,Evening
41,6,131.67,36.83338787,1,0,Male,South,Television,Credit Card,16.62,3,8,1.0,Evening
56,6,193.74,30.62626922,1,0,Female,East,Tablet,Net Banking,49.46,4,9,0.0,Morning
51,9,384.37,11.56333773,4,0,Other,East,Mobile,Debit Card,1666.03,4,30,1.0,Evening
45,12,379.8,12.02042872,2,0,Male,South,Accessories,Debit Card,962.81,4,12,0.0,Afternoon
54,5,168.91,33.1090926,1,0,Male,West,Television,Net Banking,404.87,4,9,0.0,Morning
24,8,335.92,16.40819065,2,1,Female,West,Laptop,UPI,798.05,3,14,0.0,Morning
21,5,190.72,30.92785714,3,0,Male,North,Accessories,Net Banking,651.52,4,15,1.0,Evening
54,2,58.65,44.13458555,1,0,Female,West,Laptop,Net Banking,-10.73,4,7,0.0,Afternoon
18,6,278.04,22.19633306,2,0,Male,South,Laptop,UPI,589.02,4,15,0.0,Morning
18,9,186.21,31.37913734,2,0,Male,North,Accessories,UPI,570.79,4,20,0.0,Morning
64,13,647.96,5.0,5,1,Male,West,Television,Cash,3338.03,3,28,0.0,Afternoon
37,3,57.48,44.25204793,2,0,Male,East,Mobile,Cash,202.52,3,11,0.0,Morning
36,1,15.52,48.4476751,1,0,Male,West,Television,Cash,-100.94,3,1,0.0,Evening
46,1,46.15,45.38493385,1,1,Female,North,Tablet,UPI,210.16,4,4,0.0,Morning
27,13,306.45,19.35461537,2,0,Female,East,Tablet,Credit Card,521.16,4,15,1.0,Evening
35,3,121.62,37.83815391,1,0,Male,North,Mobile,Net Banking,197.86,4,6,0.0,Afternoon
45,10,433.86,6.614461877,3,0,Female,North,Tablet,Cash,1369.81,4,17,0.0,Afternoon
52,5,225.32,27.46773816,1,0,Female,East,Laptop,Credit Card,314.09,4,2,1.0,Morning
60,3,149.12,35.08826053,2,0,Male,North,Tablet,Net Banking,325.49,4,14,0.0,Afternoon
64,9,227.62,27.23774913,1,0,Female,South,Accessories,Credit Card,488.52,3,7,0.0,Evening
48,8,318.87,18.11318643,5,0,Female,North,Laptop,Debit Card,1452.07,4,30,0.0,Evening
44,3,57.12,44.28830149,2,1,Male,South,Television,Debit Card,-9.76,4,8,0.0,Evening
28,9,263.14,23.68550732,2,0,Male,East,Mobile,Net Banking,418.84,4,13,0.0,Morning
66,13,580.83,5.0,5,0,Female,North,Accessories,Credit Card,2642.34,4,37,0.0,Evening
66,6,167.21,33.27918103,1,0,Female,West,Accessories,Credit Card,221.06,3,6,0.0,Evening
55,13,463.95,5.0,5,0,Male,North,Mobile,UPI,2349.99,4,32,1.0,Afternoon
22,7,228.42,27.15755063,4,0,Other,South,Tablet,Cash,530.96,3,20,1.0,Morning
25,4,150.43,34.95667856,1,0,Female,South,Mobile,Net Banking,269.95,3,7,1.0,Afternoon
51,4,196.21,30.37947855,1,0,Male,West,Mobile,Credit Card,221.64,4,9,1.0,Evening
65,12,203.41,29.65910789,3,0,Male,East,Tablet,Cash,704.0,3,19,1.0,Evening
69,13,456.15,5.0,5,0,Male,South,Television,Net Banking,2119.92,3,24,0.0,Afternoon
29,2,90.41,40.95879855,1,0,Female,South,Mobile,Credit Card,132.45,3,3,0.0,Afternoon
55,5,159.24,34.07580254,1,0,Female,South,Tablet,Debit Card,183.28,3,7,0.0,Afternoon
18,8,141.99,35.80123879,1,0,Female,North,Accessories,Credit Card,63.79,4,1,0.0,Evening
48,7,242.33,25.76678587,1,0,Female,North,Mobile,Debit Card,102.99,4,15,0.0,Afternoon
21,7,186.36,31.36418967,1,0,Male,North,Mobile,Debit Card,298.7,4,11,0.0,Morning
66,6,122.54,37.74622251,1,0,Female,North,Television,UPI,149.2,4,1,1.0,Morning
62,3,134.15,36.58513761,1,0,Male,North,Television,UPI,174.46,4,7,0.0,Afternoon
67,5,166.28,33.37200852,1,0,Male,West,Accessories,Cash,297.06,4,6,0.0,Morning
22,13,619.64,5.0,5,1,Female,South,Television,Net Banking,2989.32,3,34,0.0,Morning
47,1,43.21,45.67894223,1,0,Male,West,Accessories,Cash,104.96,3,0,0.0,Morning
41,7,274.78,22.52219105,2,0,Female,South,Mobile,UPI,535.55,3,13,0.0,Afternoon
20,9,136.58,36.34169664,3,0,Other,North,Tablet,Cash,408.14,4,16,1.0,Morning
28,1,29.97,47.0026179,1,1,Female,North,Television,Net Banking,-69.97,4,8,1.0,Morning
62,13,284.86,21.51437418,1,0,Male,East,Accessories,Net Banking,271.58,4,4,0.0,Evening
21,2,93.76,40.62441462,1,0,Male,East,Television,Credit Card,276.34,3,14,1.0,Afternoon
43,3,63.33,43.66686816,1,0,Male,West,Television,Cash,103.0,3,10,0.0,Evening
44,3,75.04,42.49636946,1,1,Female,South,Laptop,UPI,45.88,3,0,0.0,Evening
63,8,264.71,23.5285705,1,0,Female,West,Mobile,Credit Card,349.28,4,0,0.0,Afternoon
60,7,169.52,33.04759133,1,0,Female,East,Television,Cash,245.61,3,11,1.0,Morning
44,6,134.07,36.59284178,1,1,Female,South,Tablet,Net Banking,99.7,3,5,0.0,Evening
59,10,359.68,14.03152362,1,0,Female,West,Laptop,UPI,382.4,4,12,0.0,Morning
68,10,181.13,31.8874667,1,0,Female,East,Accessories,Cash,167.98,4,4,0.0,Morning
67,11,187.39,31.26054129,1,1,Male,North,Accessories,Net Banking,202.68,4,13,0.0,Morning
23,4,112.11,38.78856587,1,0,Female,West,Tablet,Net Banking,208.77,4,9,0.0,Afternoon
32,9,362.01,13.79906968,2,0,Female,North,Tablet,Cash,843.16,4,18,1.0,Evening
47,1,34.42,46.55817635,1,0,Male,West,Mobile,Cash,96.22,4,2,0.0,Evening
59,11,327.81,17.21925596,1,0,Other,South,Tablet,UPI,383.03,3,6,1.0,Afternoon
54,2,69.6,43.03973905,1,0,Female,South,Accessories,Credit Card,152.94,3,4,1.0,Morning
54,14,389.07,11.09287725,4,0,Female,South,Mobile,Net Banking,1921.78,3,25,0.0,Morning
59,4,191.06,30.8939513,1,0,Female,South,Tablet,Credit Card,74.59,3,9,0.0,Morning
54,3,50.77,44.92349865,1,0,Male,East,Tablet,Credit Card,138.75,3,4,0.0,Afternoon
52,1,38.57,46.14312982,1,1,Male,North,Accessories,Net Banking,133.07,4,4,0.0,Evening
40,5,230.97,26.90255337,1,0,Male,East,Mobile,Cash,110.2,3,5,0.0,Evening
23,7,301.95,19.80482464,3,0,Female,West,Laptop,Net Banking,936.61,3,20,0.0,Afternoon
21,2,42.88,45.71171276,1,0,Female,West,Laptop,Credit Card,32.87,3,6,1.0,Evening
35,5,126.79,37.32128889,1,0,Male,North,Mobile,UPI,269.67,4,4,0.0,Evening
26,6,240.58,25.94199329,3,0,Female,North,Tablet,Net Banking,692.25,4,21,0.0,Afternoon
66,11,197.44,30.25558347,1,0,Male,East,Tablet,UPI,166.18,4,5,0.0,Evening
46,7,303.91,19.60938835,5,0,Male,South,Mobile,Cash,1233.52,3,26,1.0,Morning
30,1,40.16,45.98382569,1,0,Male,East,Laptop,Cash,-12.12,4,5,0.0,Morning
64,7,283.75,21.62463709,1,0,Male,East,Television,UPI,117.45,3,0,0.0,Afternoon
69,4,74.03,42.59662082,1,0,Male,West,Accessories,UPI,9.22,3,9,0.0,Morning
34,8,320.97,17.90270475,3,0,Male,East,Mobile,Net Banking,1093.64,3,25,0.0,Morning
62,13,504.32,5.0,4,0,Male,North,Television,Cash,2119.49,4,26,1.0,Morning
49,4,176.33,32.36708513,1,0,Male,South,Accessories,UPI,318.47,3,12,0.0,Evening
65,6,98.74,40.12648492,4,0,Male,West,Television,Debit Card,404.03,4,17,0.0,Evening
39,9,142.28,35.77201394,1,0,Female,North,Television,Net Banking,181.45,4,1,1.0,Morning
21,5,140.28,35.97237575,1,0,Male,West,Accessories,Net Banking,266.43,3,3,0.0,Morning
22,14,282.91,21.70937409,5,0,Female,East,Television,Debit Card,1209.85,3,29,1.0,Afternoon
54,12,414.52,8.547851942,4,0,Male,East,Laptop,Cash,1716.38,3,28,1.0,Morning
58,4,188.43,31.15711538,1,1,Male,North,Mobile,UPI,217.86,4,7,1.0,Afternoon
66,8,229.61,27.03856755,3,0,Male,North,Laptop,UPI,605.2,4,21,1.0,Morning
30,13,579.45,5.0,3,1,Female,West,Laptop,Cash,1902.87,4,16,0.0,Evening
51,9,135.08,36.49241245,4,0,Male,South,Accessories,Debit Card,408.45,3,18,0.0,Afternoon
62,4,83.59,41.64079499,1,1,Female,West,Accessories,Debit Card,134.51,4,3,0.0,Morning
39,3,48.19,45.18055283,5,0,Female,East,Accessories,Debit Card,161.92,3,27,0.0,Afternoon
40,8,211.88,28.81187895,5,1,Male,North,Television,Net Banking,903.35,3,27,0.0,Morning
68,14,655.01,5.0,4,0,Female,North,Television,UPI,3168.61,4,39,1.0,Evening
20,5,91.97,40.80333784,1,1,Male,West,Mobile,Credit Card,191.86,3,2,0.0,Afternoon
59,2,72.45,42.75513156,2,1,Male,North,Television,Net Banking,268.21,4,13,0.0,Afternoon
51,10,308.02,19.19764213,4,0,Male,North,Mobile,Net Banking,1167.15,4,29,0.0,Evening
49,9,430.62,6.93825131,5,1,Male,East,Laptop,UPI,2009.23,3,33,1.0,Morning
62,3,57.86,44.213549,3,0,Male,South,Mobile,Cash,265.2,4,15,0.0,Evening
68,12,269.05,23.09483028,2,1,Female,North,Mobile,UPI,478.86,4,11,0.0,Evening
66,2,32.07,46.79320622,1,0,Male,North,Accessories,Cash,57.23,4,7,0.0,Afternoon
38,1,30.19,46.98122663,1,0,Female,West,Television,UPI,17.27,4,6,0.0,Morning
63,14,346.14,15.38618792,5,0,Male,South,Tablet,Net Banking,1415.33,4,30,1.0,Afternoon
61,8,363.57,13.64263385,4,0,Other,East,Tablet,Debit Card,1470.63,3,29,1.0,Afternoon
38,11,397.9,10.20977869,4,0,Male,North,Accessories,Net Banking,1653.0,4,26,0.0,Afternoon
61,3,109.48,39.05204725,2,0,Female,South,Laptop,Net Banking,136.43,3,11,0.0,Afternoon
28,7,235.32,26.46818793,1,1,Female,South,Laptop,Credit Card,315.55,3,9,1.0,Evening
56,1,18.21,48.17852382,1,0,Male,West,Laptop,Net Banking,-73.01,3,6,0.0,Morning
21,1,30.58,46.94243461,1,0,Male,East,Mobile,Net Banking,51.45,3,4,0.0,Evening
68,12,599.79,5.0,5,1,Male,South,Television,Net Banking,2988.05,4,27,0.0,Afternoon
18,9,398.1,10.19027734,1,0,Male,East,Laptop,Credit Card,499.03,4,10,0.0,Afternoon
45,12,555.25,5.0,5,1,Male,South,Tablet,Cash,2730.2,3,33,1.0,Afternoon
41,8,350.5,14.94966194,3,1,Female,North,Mobile,Credit Card,1051.82,4,17,0.0,Evening
52,12,223.28,27.67224888,3,0,Male,East,Laptop,Debit Card,584.56,3,18,1.0,Evening
30,13,298.49,20.15110444,5,0,Female,West,Laptop,Cash,1277.26,4,29,0.0,Morning
64,3,45.33,45.46722266,1,0,Male,South,Television,Credit Card,44.74,3,13,0.0,Morning
51,6,153.74,34.62628738,2,1,Female,North,Television,Debit Card,322.65,4,13,0.0,Afternoon
28,11,206.81,29.31861501,2,0,Male,South,Mobile,Debit Card,275.38,4,19,1.0,Evening
53,3,94.64,40.53566987,1,0,Male,North,Tablet,UPI,-69.06,3,8,0.0,Evening
68,13,503.09,5.0,4,0,Male,East,Accessories,UPI,2363.02,4,32,0.0,Afternoon
34,12,547.29,5.0,4,1,Male,West,Tablet,Net Banking,2220.8,4,23,0.0,Afternoon
52,4,164.89,33.51095969,1,1,Female,North,Television,Cash,307.03,3,16,0.0,Afternoon
35,1,47.85,45.21495041,1,0,Female,South,Television,Credit Card,-51.71,3,5,0.0,Afternoon
57,5,84.43,41.55677992,1,0,Female,North,Accessories,Net Banking,280.79,4,9,1.0,Evening
39,1,15.43,48.45737058,1,0,Female,North,Tablet,Cash,66.95,4,5,0.0,Afternoon
41,13,495.91,5.0,4,0,Female,West,Tablet,UPI,1914.66,3,30,1.0,Morning
36,1,25.13,47.48726656,1,0,Female,East,Accessories,Credit Card,93.55,4,11,0.0,Afternoon
54,10,238.73,26.12746444,1,0,Male,North,Television,Debit Card,353.58,4,9,0.0,Afternoon
56,11,292.39,20.76084712,5,0,Male,North,Mobile,Debit Card,1159.97,4,26,0.0,Afternoon
38,11,268.87,23.11285177,2,1,Male,South,Tablet,Net Banking,661.05,3,20,1.0,Morning
25,14,460.6,5.0,4,0,Female,South,Laptop,Net Banking,2082.08,4,22,1.0,Evening
45,7,212.84,28.71636304,1,0,Male,East,Tablet,Credit Card,205.77,3,5,0.0,Morning
22,12,395.22,10.47800084,4,0,Female,East,Tablet,Debit Card,1390.75,4,19,1.0,Morning
34,6,231.27,26.87301416,5,0,Male,East,Tablet,Net Banking,1012.64,3,26,0.0,Evening
54,2,57.1,44.29008644,2,0,Female,South,Television,Debit Card,250.75,3,16,0.0,Morning
53,14,333.14,16.68592333,5,0,Other,North,Laptop,UPI,1311.93,4,27,0.0,Evening
36,11,228.99,27.10127933,3,0,Male,East,Tablet,Net Banking,604.49,3,19,0.0,Afternoon
44,12,326.78,17.32208698,2,1,Female,South,Mobile,Cash,811.22,3,17,0.0,Evening
51,2,81.93,41.80735467,1,0,Female,South,Laptop,Net Banking,175.29,4,5,0.0,Morning
28,11,456.33,5.0,4,0,Other,East,Accessories,UPI,1825.04,4,22,0.0,Afternoon
62,7,268.39,23.16081803,2,1,Male,South,Mobile,Credit Card,410.35,4,8,0.0,Morning
64,1,23.19,47.68090139,2,0,Female,North,Accessories,Debit Card,235.33,4,15,0.0,Afternoon
29,13,462.58,5.0,5,0,Male,West,Tablet,Credit Card,2256.19,4,27,1.0,Morning
38,2,69.95,43.00517237,3,0,Female,South,Television,Net Banking,188.58,3,18,0.0,Afternoon
28,12,383.39,11.66081968,5,0,Female,South,Tablet,Cash,1684.6,4,24,0.0,Afternoon
56,8,273.99,22.60058838,1,1,Female,West,Tablet,Credit Card,417.29,3,11,1.0,Morning
45,6,193.28,30.67239671,1,0,Male,North,Accessories,Cash,26.53,4,8,1.0,Morning
22,14,487.07,5.0,5,0,Female,East,Tablet,Net Banking,2463.5,4,28,1.0,Afternoon
34,2,80.09,41.99145832,3,0,Male,South,Mobile,Cash,186.42,4,19,0.0,Morning
37,7,131.86,36.81410924,1,0,Male,North,Television,Cash,-76.75,4,0,0.0,Morning
58,4,164.95,33.50523947,4,0,Female,East,Accessories,UPI,463.5,3,25,0.0,Afternoon
63,2,39.51,46.04879695,1,0,Female,North,Laptop,Credit Card,170.47,3,4,0.0,Evening
29,12,207.98,29.20162407,2,0,Other,West,Tablet,Net Banking,389.35,3,9,0.0,Afternoon
23,6,294.98,20.50232659,5,0,Female,South,Accessories,UPI,1143.62,3,23,0.0,Evening
34,11,533.44,5.0,5,0,Male,North,Tablet,Cash,2597.09,4,27,0.0,Morning
68,9,154.04,34.59624883,2,0,Male,East,Tablet,UPI,306.56,3,12,1.0,Evening
36,11,335.65,16.4347425,4,0,Male,East,Accessories,UPI,1267.98,4,25,0.0,Morning
43,9,193.67,30.63328444,3,0,Male,East,Mobile,Cash,507.74,3,19,1.0,Afternoon
65,14,447.82,5.21810004,3,0,Male,West,Laptop,Net Banking,1529.53,4,23,1.0,Afternoon
61,8,352.45,14.7550372,3,0,Male,North,Tablet,Debit Card,1018.2,4,21,1.0,Afternoon
61,3,144.81,35.51857637,1,0,Male,North,Mobile,UPI,69.94,3,1,0.0,Morning
69,3,111.6,38.84034714,1,1,Female,East,Tablet,Credit Card,47.76,3,7,0.0,Morning
49,2,54.77,44.52266033,1,0,Female,East,Tablet,Cash,17.59,3,7,0.0,Morning
23,5,180.58,31.9418026,1,0,Female,East,Mobile,Debit Card,143.87,4,7,0.0,Afternoon
53,14,362.88,13.711936,3,0,Male,West,Tablet,UPI,1211.12,3,22,1.0,Morning
55,12,562.13,5.0,4,0,Male,West,Laptop,Cash,2721.83,3,28,0.0,Evening
28,14,636.5,5.0,5,1,Male,South,Accessories,Cash,3041.99,3,32,1.0,Afternoon
50,4,138.15,36.1847555,1,1,Male,South,Mobile,UPI,67.5,3,5,1.0,Morning
41,7,184.58,31.54242657,1,0,Female,South,Television,Credit Card,62.02,3,12,0.0,Morning
40,4,101.07,39.89254454,1,0,Female,East,Tablet,Cash,37.08,4,8,0.0,Evening
32,9,145.53,35.44733317,1,0,Female,West,Accessories,Cash,107.49,3,5,0.0,Afternoon
44,12,522.64,5.0,4,0,Female,West,Laptop,UPI,2569.57,3,28,0.0,Evening
28,12,369.16,13.08390505,1,1,Male,South,Laptop,Debit Card,363.86,3,8,0.0,Morning
68,2,52.76,44.7240695,1,0,Male,East,Television,Cash,-65.15,4,6,1.0,Morning
67,11,346.38,15.36225133,4,1,Female,North,Laptop,Cash,1454.97,4,27,0.0,Evening
34,14,611.18,5.0,5,0,Female,East,Accessories,UPI,2907.86,3,27,0.0,Afternoon
68,6,116.17,38.38310164,3,0,Female,East,Television,Cash,338.95,3,18,0.0,Morning
31,7,315.13,18.48742829,3,0,Female,South,Mobile,UPI,816.74,4,21,0.0,Evening
44,4,185.65,31.43487631,2,0,Male,West,Television,Credit Card,529.3,3,12,1.0,Afternoon
35,13,625.75,5.0,5,1,Male,West,Mobile,UPI,3067.02,3,31,1.0,Morning
45,6,173.47,32.65275216,3,0,Male,North,Laptop,Debit Card,392.43,3,17,0.0,Evening
68,7,158.2,34.1800601,1,0,Male,West,Accessories,Cash,-0.26,3,4,1.0,Evening
64,4,112.31,38.76902854,1,0,Male,West,Tablet,Credit Card,-27.33,3,7,0.0,Afternoon
64,8,213.22,28.67846131,5,0,Male,North,Television,Cash,878.88,3,31,0.0,Morning
21,9,190.49,30.95115176,1,1,Female,North,Laptop,Cash,261.85,4,5,0.0,Afternoon
24,1,36.25,46.37456665,1,0,Female,South,Accessories,UPI,173.6,3,5,0.0,Afternoon
62,7,221.77,27.82270807,4,0,Male,South,Tablet,Cash,947.01,3,28,0.0,Morning
52,9,407.7,9.230418742,3,0,Male,South,Television,Credit Card,1564.62,3,16,1.0,Morning
65,12,193.49,30.65139762,1,0,Female,South,Accessories,Net Banking,241.68,3,13,0.0,Afternoon
26,10,375.35,12.46462254,4,0,Male,West,Laptop,Cash,1607.18,3,24,1.0,Afternoon
25,5,208.52,29.14839463,1,0,Female,South,Television,UPI,199.17,3,11,0.0,Morning
69,12,498.98,5.0,5,0,Female,East,Television,Debit Card,2410.11,4,24,1.0,Evening
62,2,92.03,40.79748223,1,0,Female,North,Mobile,Cash,-49.65,4,1,1.0,Evening
34,10,405.16,9.483819001,5,0,Male,South,Mobile,UPI,1946.13,3,26,0.0,Morning
34,6,284.84,21.51598871,5,0,Female,North,Television,Cash,1147.42,4,24,0.0,Evening
66,12,319.72,18.02842281,2,1,Male,West,Accessories,Net Banking,755.97,3,10,1.0,Evening
50,12,391.35,10.8652045,1,1,Male,South,Laptop,Net Banking,387.9,4,6,0.0,Afternoon
49,7,108.45,39.15504825,1,0,Male,East,Tablet,Credit Card,36.49,4,3,0.0,Afternoon
25,2,30.49,46.95129689,1,0,Female,North,Mobile,Net Banking,49.28,3,1,1.0,Afternoon
36,2,46.81,45.31911366,1,1,Male,South,Laptop,UPI,-56.32,3,12,1.0,Evening
55,10,185.28,31.4717481,1,0,Female,East,Television,Net Banking,41.8,3,8,1.0,Afternoon
